group,ret,mz,20250630_D1_S1_NTS_Pos_2-22_1_10520,20250630_D1_S2_NTS_Pos_2-23_1_10521,20250630_D1_S3_NTS_Pos_2-24_1_10522,20250630_D1_S4_NTS_Pos_2-3_1_10500,20250630_D1_S5_NTS_Pos_2-4_1_10501,20250630_D1_S6_NTS_Pos_2-5_1_10502,20250630_D1_S7_NTS_Pos_1-38_1_10480,20250630_D1_S8_NTS_Pos_1-39_1_10481,20250630_D1_S9_NTS_Pos_1-40_1_10482,20250630_D2_S1_NTS_Pos_2-25_1_10523,20250630_D2_S10_NTS_Pos_1-22_1_10463,20250630_D2_S11_NTS_Pos_1-23_1_10464,20250630_D2_S12_NTS_Pos_1-24_1_10465,20250630_D2_S2_NTS_Pos_2-26_1_10524,20250630_D2_S3_NTS_Pos_2-27_1_10525,20250630_D2_S4_NTS_Pos_2-6_1_10503,20250630_D2_S5_NTS_Pos_2-7_1_10504,20250630_D2_S6_NTS_Pos_2-8_1_10505,20250630_D2_S7_NTS_Pos_1-41_1_10483,20250630_D2_S8_NTS_Pos_1-42_1_10484,20250630_D2_S9_NTS_Pos_1-43_1_10485,20250630_D3_S1_NTS_Pos_2-28_1_10526,20250630_D3_S10_NTS_Pos_1-25_1_10466,20250630_D3_S11_NTS_Pos_1-26_1_10467,20250630_D3_S12_NTS_Pos_1-27_1_10468,20250630_D3_S2_NTS_Pos_2-29_1_10527,20250630_D3_S3_NTS_Pos_2-30_1_10528,20250630_D3_S4_NTS_Pos_2-9_1_10506,20250630_D3_S5_NTS_Pos_2-10_1_10507,20250630_D3_S6_NTS_Pos_2-11_1_10508,20250630_D3_S7_NTS_Pos_1-44_1_10486,20250630_D3_S8_NTS_Pos_1-45_1_10487,20250630_D3_S9_NTS_Pos_1-46_1_10488,20250630_D4_S1_NTS_Pos_2-31_1_10529,20250630_D4_S10_NTS_Pos_1-28_1_10469,20250630_D4_S11_NTS_Pos_1-29_1_10470,20250630_D4_S12_NTS_Pos_1-30_1_10471,20250630_D4_S2_NTS_Pos_2-32_1_10530,20250630_D4_S3_NTS_Pos_2-33_1_10531,20250630_D4_S4_NTS_Pos_2-12_1_10509,20250630_D4_S5_NTS_Pos_2-13_1_10510,20250630_D4_S6_NTS_Pos_2-14_1_10511,20250630_D4_S7_NTS_Pos_1-47_1_10489,20250630_D4_S8_NTS_Pos_1-48_1_10490,20250630_D4_S9_NTS_Pos_1-49_1_10491,20250630_D5_S1_NTS_Pos_2-34_1_10532,20250630_D5_S10_NTS_Pos_1-31_1_10472,20250630_D5_S11_NTS_Pos_1-32_1_10473,20250630_D5_S12_NTS_Pos_1-33_1_10474,20250630_D5_S2_NTS_Pos_2-35_1_10533,20250630_D5_S3_NTS_Pos_2-36_1_10534,20250630_D5_S4_NTS_Pos_2-15_1_10512,20250630_D5_S5_NTS_Pos_2-16_1_10513,20250630_D5_S6_NTS_Pos_2-17_1_10514,20250630_D5_S7_NTS_Pos_1-50_1_10492,20250630_D5_S8_NTS_Pos_1-51_1_10493,20250630_D5_S9_NTS_Pos_1-52_1_10494,20250630_D6_S1_NTS_Pos_2-37_1_10535,20250630_D6_S10_NTS_Pos_1-34_1_10475,20250630_D6_S11_NTS_Pos_1-35_1_10476,20250630_D6_S12_NTS_Pos_1-36_1_10477,20250630_D6_S2_NTS_Pos_2-38_1_10536,20250630_D6_S3_NTS_Pos_2-39_1_10537,20250630_D6_S4_NTS_Pos_2-18_1_10515,20250630_D6_S5_NTS_Pos_2-19_1_10516,20250630_D6_S6_NTS_Pos_2-20_1_10517,20250630_D6_S7_NTS_Pos_1-53_1_10495,20250630_D6_S8_NTS_Pos_1-54_1_10496,20250630_D6_S9_NTS_Pos_2-1_1_10497,20250701_D1_S1_NTS_Neg_2-22_1_10621,20250701_D1_S2_NTS_Neg_2-23_1_10622,20250701_D1_S3_NTS_Neg_2-24_1_10623,20250701_D1_S4_NTS_Neg_2-3_1_10601,20250701_D1_S5_NTS_Neg_2-4_1_10602,20250701_D1_S6_NTS_Neg_2-5_1_10603,20250701_D1_S7_NTS_Neg_1-38_1_10581,20250701_D1_S8_NTS_Neg_1-39_1_10582,20250701_D1_S9_NTS_Neg_1-40_1_10583,20250701_D2_S1_NTS_Neg_2-25_1_10624,20250701_D2_S10_NTS_Neg_1-22_1_10564,20250701_D2_S11_NTS_Neg_1-23_1_10565,20250701_D2_S12_NTS_Neg_1-24_1_10566,20250701_D2_S2_NTS_Neg_2-26_1_10625,20250701_D2_S3_NTS_Neg_2-27_1_10626,20250701_D2_S4_NTS_Neg_2-6_1_10604,20250701_D2_S5_NTS_Neg_2-7_1_10605,20250701_D2_S6_NTS_Neg_2-8_1_10606,20250701_D2_S7_NTS_Neg_1-41_1_10584,20250701_D2_S8_NTS_Neg_1-42_1_10585,20250701_D2_S9_NTS_Neg_1-43_1_10586,20250701_D3_S1_NTS_Neg_2-28_1_10627,20250701_D3_S10_NTS_Neg_1-25_1_10567,20250701_D3_S11_NTS_Neg_1-26_1_10568,20250701_D3_S12_NTS_Neg_1-27_1_10569,20250701_D3_S2_NTS_Neg_2-29_1_10628,20250701_D3_S3_NTS_Neg_2-30_1_10629,20250701_D3_S4_NTS_Neg_2-9_1_10607,20250701_D3_S5_NTS_Neg_2-10_1_10608,20250701_D3_S6_NTS_Neg_2-11_1_10609,20250701_D3_S7_NTS_Neg_1-44_1_10587,20250701_D3_S8_NTS_Neg_1-45_1_10588,20250701_D3_S9_NTS_Neg_1-46_1_10589,20250701_D4_S1_NTS_Neg_2-31_1_10630,20250701_D4_S10_NTS_Neg_1-28_1_10570,20250701_D4_S11_NTS_Neg_1-29_1_10571,20250701_D4_S12_NTS_Neg_1-30_1_10572,20250701_D4_S2_NTS_Neg_2-32_1_10631,20250701_D4_S3_NTS_Neg_2-33_1_10632,20250701_D4_S4_NTS_Neg_2-12_1_10610,20250701_D4_S5_NTS_Neg_2-13_1_10611,20250701_D4_S6_NTS_Neg_2-14_1_10612,20250701_D4_S7_NTS_Neg_1-47_1_10590,20250701_D4_S8_NTS_Neg_1-48_1_10591,20250701_D4_S9_NTS_Neg_1-49_1_10592,20250701_D5_S1_NTS_Neg_2-34_1_10633,20250701_D5_S10_NTS_Neg_1-31_1_10573,20250701_D5_S11_NTS_Neg_1-32_1_10574,20250701_D5_S12_NTS_Neg_1-33_1_10575,20250701_D5_S2_NTS_Neg_2-35_1_10634,20250701_D5_S3_NTS_Neg_2-36_1_10635,20250701_D5_S4_NTS_Neg_2-15_1_10613,20250701_D5_S5_NTS_Neg_2-16_1_10614,20250701_D5_S6_NTS_Neg_2-17_1_10615,20250701_D5_S7_NTS_Neg_1-50_1_10593,20250701_D5_S8_NTS_Neg_1-51_1_10594,20250701_D5_S9_NTS_Neg_1-52_1_10595,20250701_D6_S1_NTS_Neg_2-37_1_10636,20250701_D6_S10_NTS_Neg_1-34_1_10576,20250701_D6_S11_NTS_Neg_1-35_1_10577,20250701_D6_S12_NTS_Neg_1-36_1_10578,20250701_D6_S2_NTS_Neg_2-38_1_10637,20250701_D6_S3_NTS_Neg_2-39_1_10638,20250701_D6_S4_NTS_Neg_2-18_1_10616,20250701_D6_S5_NTS_Neg_2-19_1_10617,20250701_D6_S6_NTS_Neg_2-20_1_10618,20250701_D6_S7_NTS_Neg_1-53_1_10596,20250701_D6_S8_NTS_Neg_1-54_1_10597,20250701_D6_S9_NTS_Neg_2-1_1_10598,adduct,neutralMass,susp_name
M138_R200_294,200.0894388,138.0315745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14344,18616,11755,0,0,0,19476,20494,17532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+,[M-H]-",138.0315745,"Benzoic acid, 2-hydroxy-,C14-18 alkyl derivs_,Saccharin-TP54"
M138_R286_295,285.895999,138.031707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43576,23768,43742,44078,43775,22068,0,0,0,0,0,0,0,0,0,25988,22637,36485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,138.031707,"4-Hydroxybenzoic acid,Benzoic acid, 2-hydroxy-,C14-18 alkyl derivs_,Saccharin-TP54"
M138_R225_296,225.484731,138.031826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22689,16868,23724,0,0,0,0,0,0,0,0,0,20129,54828,22910,15637,70784,59261,0,0,0,0,0,0,39287,53506,52851,17012,64540,61805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,138.031826,"Benzoic acid, 2-hydroxy-,C14-18 alkyl derivs_,Saccharin-TP54"
M138_R338_301,338.2206809,138.104431,0,0,0,27752,23228,19561,38251,37739,41678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49287,36231,40671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35612,15262,27900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22962,0,0,0,16110,12177,0,0,0,0,0,0,"[M+H]+,[M-H]-",138.104431,"2,4-Dimethylcyclohex-3-ene-1-carbaldehyde,3,5,5-trimethylcyclohex-2-enone"
M138_R311_302,310.584777,138.104654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17772,16482,13988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,138.104654,"2,4-Dimethylcyclohex-3-ene-1-carbaldehyde,3,5,5-trimethylcyclohex-2-enone"
M139_R299_304,298.741432,139.09978,22059,30957,25030,0,0,0,53216,54478,43446,20265,0,0,0,24782,17304,64940,27941,55285,26916,14691,41169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,139.09978,1-Ethenylazepan-2-one
M141_R198_318,197.592444,141.079103,66223,63721,32886,37741,58525,38372,57683,47400,50053,0,60617,52652,56454,0,0,28821,58901,33022,51514,59313,52607,0,26064,28181,20272,0,0,0,0,0,28174,26785,27438,0,0,0,0,0,0,30161,28959,33220,0,0,0,27583,25219,27436,23897,28834,21733,38304,30312,28528,15469,22358,28917,0,22398,19404,23333,0,0,28800,25864,25283,19868,17998,40245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,141.079103,Ethosuximide
M141_R261_319,261.453815,141.115279,21842,29803,27696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45156,0,0,0,15895,24670,0,0,0,0,0,0,25785,0,0,0,32138,16130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,141.115279,1-butylpyrrolidin-2-one
M141_R322_320,322.416499,141.115428,125204,223220,198930,117419,80307,122589,79778,153653,99992,226368,157671,117691,158006,179041,201090,66125,134816,115868,82397,100715,49776,174847,230894,210952,96228,230404,193725,130507,138166,212315,69050,120494,126873,135979,160052,165642,178207,177001,222627,194802,141460,156175,252203,180675,88681,147895,68256,82592,112782,202307,174085,124117,78092,80828,65171,112699,100975,153773,152750,211648,204617,94908,135394,105253,195835,119396,130444,77753,154039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,141.115428,1-butylpyrrolidin-2-one
M141_R311_321,310.535308,141.115465,67527,47232,56411,56033,33851,44365,43401,42378,51317,63908,29474,52509,38669,63095,50061,35138,45899,30302,20148,44294,28453,68638,99230,84588,36601,54452,46877,55263,68544,73697,45417,37260,36090,64325,54897,76810,81462,38999,55558,83075,45913,64351,60774,70143,56688,37544,0,0,0,58413,63309,35484,24822,31390,29330,34303,23305,44628,54843,55359,63612,31455,44210,29729,57001,43302,36641,48913,53683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,141.115465,1-butylpyrrolidin-2-one
M142_R294_324,294.2701246,142.0629835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45834,29313,37148,44743,47185,32948,0,0,0,0,0,0,44608,77195,37221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26763,30628,19920,0,0,0,0,0,0,0,0,0,30782,36677,32064,44021,21554,43824,0,0,0,0,0,0,26477,30961,27334,0,0,0,"[M+H]+,[M-H]-",142.0629835,"2,3-epoxypropyl methacrylate; glycidyl methacrylate"
M142_R317_325,317.302069,142.063102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68758,120399,72462,0,0,0,0,0,0,56117,35800,67481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,142.063102,"2,3-epoxypropyl methacrylate; glycidyl methacrylate"
M142_R264_326,264.235012,142.063137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600,12454,16379,0,0,0,0,0,0,18550,16754,12543,23041,13902,19694,0,0,0,0,0,0,30878,25839,27094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,142.063137,"2,3-epoxypropyl methacrylate; glycidyl methacrylate"
M143_R350_329,349.753945,143.094643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66797,0,0,0,96639,63201,51072,32559,111045,48298,136155,35622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,143.094643,"5-Ethyl-1-aza-3,7-dioxabicyclo[3.3.0]octane"
M144_R146_331,145.9348809,144.042005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16172,15475,16168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33550,26370,19308,0,0,0,[M-H]-,144.042005,"ACETANILIDE-TP21,ACETANILIDE-TP22,Saccharin-TP61,Saccharin-TP62,Salicylic acid-TP35,Salicylic acid-TP36"
M144_R191_332,190.975945,144.042245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44170,37723,19376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87179,67280,24769,"[M+H]+,[M-H]-",144.042245,"ACETANILIDE-TP21,ACETANILIDE-TP22,Saccharin-TP61,Saccharin-TP62,Salicylic acid-TP35,Salicylic acid-TP36"
M144_R228_333,227.910507,144.042293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48453,61907,59900,0,0,0,0,0,0,0,0,0,64635,55004,38378,44579,36400,33102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,144.042293,"ACETANILIDE-TP21,ACETANILIDE-TP22,Saccharin-TP61,Saccharin-TP62,Salicylic acid-TP35,Salicylic acid-TP36"
M144_R200_334,200.479408,144.042471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14467,14168,13745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,144.042471,"ACETANILIDE-TP21,ACETANILIDE-TP22,Saccharin-TP61,Saccharin-TP62,Salicylic acid-TP35,Salicylic acid-TP36"
M144_R253_335,252.8926842,144.078308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69252,32293,18068,76036,36556,41397,0,0,0,0,0,0,14633,25201,43962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13844,13455,22447,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,144.078308,"2-Hydroxypropyl 2-methylacrylate,2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester,4,4-dimethyl-3,5,8-trioxabicyclo[5.1.0]octane,CANDESARTAN CILEXETIL-TP4,Gemfibrozil-TP2,Hydroxypropyl methacrylate,Ibuprofen-1-TP40,Ibuprofen-TP40"
M144_R182_336,181.9479369,144.078433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47759,38017,30120,39613,41399,59453,0,0,0,0,0,0,0,0,0,40779,62324,30777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,144.078433,"2-Hydroxypropyl 2-methylacrylate,2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester,4,4-dimethyl-3,5,8-trioxabicyclo[5.1.0]octane,CANDESARTAN CILEXETIL-TP4,Gemfibrozil-TP2,Hydroxypropyl methacrylate"
M144_R285_337,284.539982,144.078717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86962,0,0,0,52419,89521,74007,88388,56616,111140,33087,105531,41814,0,0,0,90778,76924,0,0,0,79253,94307,85435,0,0,0,0,0,0,45220,43231,47848,61751,59455,78924,0,27779,30511,30196,0,0,101358,123422,119498,110690,78935,77164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,144.078717,"2-Hydroxypropyl 2-methylacrylate,2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester,4,4-dimethyl-3,5,8-trioxabicyclo[5.1.0]octane,CANDESARTAN CILEXETIL-TP4,Gemfibrozil-TP2,Hydroxypropyl methacrylate"
M144_R294_338,294.215764,144.078761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62922,33602,37543,37531,39759,49633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,144.078761,"2-Hydroxypropyl 2-methylacrylate,2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester,4,4-dimethyl-3,5,8-trioxabicyclo[5.1.0]octane,CANDESARTAN CILEXETIL-TP4,Gemfibrozil-TP2,Hydroxypropyl methacrylate"
M144_R234_339,234.1107842,144.0787715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18790,19131,12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30038,10233,41860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+,[M-H]-",144.0787715,"2-Hydroxypropyl 2-methylacrylate,2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester,4,4-dimethyl-3,5,8-trioxabicyclo[5.1.0]octane,CANDESARTAN CILEXETIL-TP4,Gemfibrozil-TP2,Hydroxypropyl methacrylate,Ibuprofen-1-TP40,Ibuprofen-TP40"
M144_R295_340,295.199419,144.078788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131776,100397,139487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,144.078788,"2-Hydroxypropyl 2-methylacrylate,2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester,4,4-dimethyl-3,5,8-trioxabicyclo[5.1.0]octane,CANDESARTAN CILEXETIL-TP4,Gemfibrozil-TP2,Hydroxypropyl methacrylate"
M144_R327_341,326.787516,144.078791,0,0,0,80270,266156,335671,120966,94805,142390,0,0,0,0,0,0,114014,65223,60502,97358,67323,71940,219342,85219,57413,76679,156737,288630,296059,430939,117842,403393,204725,369569,82581,0,0,0,103185,138603,157849,181002,237448,350044,483305,422850,0,50272,43013,27800,0,0,226304,313885,280883,297161,280704,323009,442366,174703,131463,119003,281368,311174,647201,298557,417139,379160,217992,404142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,144.078791,"2-Hydroxypropyl 2-methylacrylate,2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester,4,4-dimethyl-3,5,8-trioxabicyclo[5.1.0]octane,CANDESARTAN CILEXETIL-TP4,Gemfibrozil-TP2,Hydroxypropyl methacrylate"
